,start,end,device_id,xy,meter_number,meter_installation,srn_number,account_number,region,county,type_of_industry,metering_installation,programming_initial,programming_final,meter_terminal_initial,meter_terminal_final,test_block_initial,test_block_final,meter_body_seal_initial,meter_body_seal_final,smart_meter_enclosure_initial,smart_meter_enclosure_final,amr_initial,amr_final,other_seals,connection_configs,meter_voltage_at_site,ct_ratio_programmed,ct_ratio_at_meter,ct_ratio_installed,vt_ratio,ct_vt_done,ct_vt_match,mismatch_description,zera_test_done,error_trial_per,error_test_remarks,error_per,test_results_remarks,meter_pass_test,red_phase_amcorder,red_phase_meter,yellow_phase_amcoder,yellow_phase_meter,blue_phase_amcorder,blue_phase_meter,load_balancing,m_n_clamp_currents,time_actual,part_eight/time_meter,date_actual,date_meter,current_180_kwh,memory_180_kwh,image_180_kwh,current_280_kwh,memory_280_kwh,image_280_kwh,current_960_kva,memory_960_kva,current_150_kwh,memory_150_kwh,current_181_kwh,part_eight/memory_181_kwh,current_182_kwh,memory_182_kwh,instateneous_970_kva,instateneous_170_kva,red_phase_voltage,yellow_phase_voltage,blue_phase_voltage,red_phase_current,yellow_phase_current,blue_phase_current,power_factor,reading_remarks,solar_installation,solar_size,solar_installation_date,overall_remarks,declaration,instance_id,instance_name,submission_date,submitter_id,submitter_name
123,2025-08-07T13:32:13.535+03:00,2025-08-07T14:07:30.992+03:00,collect:GH8axLVX2ENG4Fgx,"[36.8921877, -1.33854, 1611]",040015010346,LIMITED PACKAGING PLATINUM ,2496171.0,24961710,NAIROBI,NAIROBI SOUTH,SERVICE,AMR_METERING,Mn2000,Mn2000,21535881,21538036,None ,None ,None ,None ,NA,NA,21535809,21538012,None ,3P4W,1/1/,500/5,1754564167892.jpg,500/5,vt_ratio_1/1,y_n_no,ct_vt_match_yes,No,zera_test_done_no,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,Account disconnected ,m_n_clamp_currents_yes,13:57:00.000+03:00,13:57:00.000+03:00,2025-08-07,2025-08-07,348665,348665,1754564329890.jpg,0,0,1754564539936.jpg,0.0,0.0,0.0,0.0,254680,254680,93985,93985,,,243.0,244.0,245.0,0.0,0.0,0.0,1.0,Metering Okay ,solar_installation_no,,,Metering Okay ,declaration_yes,uuid:4f0a788c-0cd3-4e66-b03e-6e2e97d347cb,-1.33854 36.8921877 1611.0 42.79999923706055,2025-08-07T11:37:01.007Z,278,KPL05614-LIMO
124,2025-08-07T09:46:23.489+03:00,2025-08-07T14:29:38.116+03:00,collect:DiuDOZhTJ7fV9id6,"[36.8536024, -1.3087664, 1630.4000244140625]",040010111130,Kamili packers,195138.0,1951385,NAIROBI,NAIROBI SOUTH,MANUFACTURING,AMR_METERING,20099704,20099704,20541415,20541415,N/a,N/a,Blue star,Blue star,N/a,N/a,21541443,21538752,21541424,3P4W,1/1/,1000/5,1754549756925.jpg,1000/5,vt_ratio_1/1,y_n_no,ct_vt_match_yes,No,zera_test_done_no,,,,,,37.0,37.0,21.0,21.0,22.0,22.0,Ok,m_n_clamp_currents_yes,10:02:00.000+03:00,10:02:00.000+03:00,2025-08-07,2025-08-07,6888579,68885755,1754550272333.jpg,0,0,1754550650736.jpg,64.0,108.0,60.0,104.0,4268427,4266954,2620152,2618801,15.0,15.0,239.0,238.0,238.0,37.0,21.0,22.0,0.9,Ok,solar_installation_yes,60kw,2023-05-01,"Installation ok
Recommendation O/m to provide standard padlock 
S/s 182350 for TX room 
Inspected by Florence, Onesmus & Nahashon",declaration_yes,uuid:4b6aa893-eb18-49f5-90af-41b0e7b6272d,-1.3087664 36.8536024 1630.4000244140625 3.0999999046325684,2025-08-07T11:29:40.176Z,252,KPL15578-Florence
125,2025-08-07T14:04:26.812+03:00,2025-08-07T14:22:59.490+03:00,collect:btwRkhG6ixoGvp8k,"[36.7885709, -1.274733, 1731.199951171875]",040016120099,Elina,,140175977,NAIROBI,NAIROBI WEST,RESIDENTIAL_PREMISES,GROUND_MOUNTED_ELEVATED,2021,2021,21733544,21733544,None ,None ,21425120/32,21425120/32,21733512,21771055,,,None ,3P4W,1/1/,200/5,1754565224358.jpg,200/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,None ,zera_test_done_no,,,,,,31.0,32.0,20.0,21.0,23.0,23.0,Okay ,m_n_clamp_currents_yes,14:15:00.000+03:00,14:15:00.000+03:00,2025-08-07,2025-08-07,151610,150650,1754565374404.jpg,0,0,1754565412953.jpg,35.0,41.0,16.0,21.0,88616,88041,62994,62609,,,236.0,237.0,236.0,31.0,32.0,32.0,0.512,Poor pf,solar_installation_no,,,"Installation okay, poor pf",declaration_yes,uuid:a56c8526-c3b9-43b4-af92-fefcdfaea439,-1.274733 36.7885709 1731.199951171875 82.5,2025-08-07T11:23:01.356Z,219,KPL18417-RODGERS
126,2025-08-07T14:05:49.313+03:00,2025-08-07T14:18:58.233+03:00,collect:Txc2FuXhwphk2M0a,"[36.8169614, -1.2722625, 1673.0999755859375]",040016111896,Kenyatta university,47070016.0,47070016,NAIROBI,NAIROBI NORTH,ACADEMIC_INSTITUTIONS,GROUND_MOUNTED_ACCESSIBLE,2015,2015,21045645,As above ,20242948,As above ,2015,2015,2011788,21916907,,,None ,3P4W,1/1/,500/5,1754565035426.jpg,500/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,Okay ,zera_test_done_no,,,,,,29.0,29.0,39.0,39.0,29.0,29.0,Ok,m_n_clamp_currents_yes,14:13:00.000+03:00,14:13:00.000+03:00,2025-08-07,2025-08-07,1533238,1531074,1754565308704.jpg,0,0,1754565339300.jpg,24.0,33.0,24.0,33.0,983172,981896,550066,549177,24.0,24.0,252.0,251.0,251.0,29.0,39.0,29.0,1.0,Okay ,solar_installation_no,,,Okay ,declaration_yes,uuid:4ddd1331-f646-4dc5-8db2-c33487a7f1dc,-1.2722625 36.8169614 1673.0999755859375 100.0,2025-08-07T11:18:59.709Z,241,KPL15731-mulandi
127,2025-08-07T13:45:54.016+03:00,2025-08-07T14:18:36.918+03:00,collect:1K0xDI7PpqUytdma,"[37.6927722, 0.0316616, 1346.199951171875]",040016119503,Nkabune technical,,143161016,MOUNT_KENYA,MERU,ACADEMIC_INSTITUTIONS,GROUND_MOUNTED_ELEVATED,2021,2021,20989073,22322233,None ,None,21425301,21425301,20989072,22322298,,,,3P4W,1/1/,500/5,1754565121208.jpg,500/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,No mismatch ,zera_test_done_no,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,Power outage ,m_n_clamp_currents_yes,14:13:00.000+03:00,14:13:00.000+03:00,2025-08-07,2025-08-07,185272,183135,1754565272963.jpg,0,0,1754565323552.jpg,30.0,69.0,30.0,68.0,113162,112028,72110,71107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Power failure or outage ,solar_installation_no,,,Power outage or failure ,declaration_yes,uuid:31682166-22b6-4cfe-ae2e-4cff6a70ebd0,0.0316616 37.6927722 1346.199951171875 3.9000000953674316,2025-08-07T11:18:38.287Z,272,KPL16937-AYUB
128,2025-08-07T13:17:49.923+03:00,2025-08-07T14:10:34.779+03:00,collect:P1A1XiVEqZs5PrIc,"[36.8922412, -1.33848, 1620.0999755859375]",040010110432,TASA PHARMA,275506.0,116231762,NAIROBI,NAIROBI SOUTH,HOSPITALITY,AMR_METERING,20780624,20780624,21535869,21538091,21535877/21535823,21538094/21538044,Non,Non,,,,,,3P4W,1/1/,1500/5,1754563886956.jpg,1000/5,vt_ratio_1/1,y_n_no,ct_vt_match_yes,No,zera_test_done_no,,,,,,324.0,323.3,301.0,300.0,289.0,286.0,Load is matching clamp,m_n_clamp_currents_yes,14:03:00.000+03:00,14:03:00.000+03:00,2025-08-07,2025-08-07,7159858,7143071,1754564733787.jpg,1,1,1754564758380.jpg,238.0,261.0,221.7,241.6,5229626,5217122,1930236,1925948,0.0,0.0,243.0,243.0,243.0,296.0,251.0,267.0,0.93,Ok,solar_installation_no,,,Ok. C T seal 21538042,declaration_yes,uuid:e734b5b2-1527-475a-8017-20894659282c,-1.33848 36.8922412 1620.0999755859375 4.784999847412109,2025-08-07T11:10:55.902Z,274,KPL84512-KEEN
129,2025-08-07T13:29:51.013+03:00,2025-08-07T13:47:50.082+03:00,collect:RL8tYUKjMINfjjtf,"[36.8184882, -1.2839714, 1659]",008083146,Ktda,,20686539,NAIROBI,NAIROBI NORTH,MULTI_USE_OFFICE_COMPLEX,AMR_METERING,Metal plate ,Metal plate ,Kpl21915153,Kpl21915153,None ,None ,None ,None,None ,None ,Inbuilt in the busbar ,Inbuilt in the busbar ,None ,3P4W,1/1/,200/5,1754562904933.jpg,200/5,vt_ratio_1/1,y_n_no,ct_vt_match_yes,None ,zera_test_done_no,,,,,,12.0,12.0,10.0,10.0,10.0,10.0,"Poor, fluctuating currents",m_n_clamp_currents_yes,13:41:00.000+03:00,22:53:00.000+03:00,2025-08-07,2025-08-03,658575,657687,1754563343253.jpg,2284,2269,1754563495287.jpg,5.0,3.0,4.0,2.0,402609,402280,255965,255406,5.0,4.0,244.0,241.0,245.0,11.0,10.0,9.0,0.15,Okay ,solar_installation_no,,,Fluctuating currents and poor power  factor ,declaration_yes,uuid:e7cbc26b-6e24-40ff-87d5-31bbb7b615ff,-1.2839714 36.8184882 1659.0 72.9000015258789,2025-08-07T10:47:54.597Z,304,KPL18500-ELIJAH NJUE
130,2025-08-07T13:23:03.716+03:00,2025-08-07T13:45:11.640+03:00,collect:JQGpQ9QudT4BCxQW,"[34.732467, 0.0032333, 0]",40016116997,Amatsi Water Company Ltd ,640106.0,16401069,WEST_KENYA,VIHIGA,WATER_COMPANY,POLE_MOUNTED_ELEVATED,KPL21879194,KPL21879194,KPL21879102,Kpl21913390,KPL21879107,KPL21879107,KPL2187908,KPL21879174,Kpl21932007,Kpl21913316,,,,3P4W,1/1/,300/5,1754562920002.jpg,300/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,No mismatch ,zera_test_done_no,,,,,,18.9,18.7,20.1,19.9,19.3,19.2,Load balanced.,m_n_clamp_currents_yes,13:37:00.000+03:00,13:16:00.000+03:00,2025-08-07,2025-08-07,1279592,1277005,1754563126641.jpg,0,0,1754563143741.jpg,53.0,55.0,48.0,51.0,660518,658873,619073,618131,,,255.0,256.0,254.0,18.6,19.6,18.9,0.942,Inspected ok,solar_installation_no,,,Okay ,declaration_yes,uuid:c911d4fc-e8bb-4f8f-8739-fc509d916a17,0.0032333 34.732467 0.0 500.0,2025-08-07T10:45:27.729Z,226,KPL18861-Eugene
131,2025-08-07T13:17:20.433+03:00,2025-08-07T13:36:59.651+03:00,collect:btwRkhG6ixoGvp8k,"[36.7888885, -1.273838, 1718.5999755859375]",040016110607,Quickmatt,13675533.0,153891534,NAIROBI,NAIROBI WEST,SUPERMARKET,GROUND_MOUNTED_ACCESSIBLE,2015,2015,21733586,21733586,21733511,21733511,2016,2016,21771022,21771077,,,None ,3P4W,1/1/,200/5,1754562522675.jpg,200/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,None ,zera_test_done_no,,,,,,145.0,146.0,134.0,136.0,149.0,151.0,Okay ,m_n_clamp_currents_yes,13:30:00.000+03:00,07:51:00.000+03:00,2025-08-07,2025-07-14,3299459,3274070,1754562727727.jpg,6832,6832,1754562783059.jpg,114.0,116.0,108.0,112.0,1814383,1801763,1485078,1472306,,,227.0,230.0,228.0,137.0,133.0,144.0,0.9,Okay ,solar_installation_no,,,"Installation okay, time/date not correct ",declaration_yes,uuid:fc3fdfc7-a83e-4f1e-9e0a-6eaec0ff399e,-1.273838 36.7888885 1718.5999755859375 104.0999984741211,2025-08-07T10:37:00.957Z,219,KPL18417-RODGERS
132,2025-08-07T13:25:23.176+03:00,2025-08-07T13:32:12.983+03:00,collect:q46sji4dVyuz92mM,"[36.865594, -1.3281795, 1628.5999755859375]",040016110718,EAST AFRICA DATA CENTRE ,145298703.0,145298703,NAIROBI,NAIROBI SOUTH,MULTI_USE_OFFICE_COMPLEX,GROUND_MOUNTED_ACCESSIBLE,2014,2014,21543315,21543315,20332134,20332134,2014,2014,21540361,21537585,,,,3P4W,66000/110,100/1,1754562577127.jpg,100/1,vt_ratio_66000/110,y_n_no,ct_vt_match_yes,None,zera_test_done_no,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,OK. No load ,m_n_clamp_currents_yes,13:30:00.000+03:00,13:30:00.000+03:00,2025-08-07,2025-08-07,11970690,11970690,1754562646872.jpg,2196,2196,1754562665524.jpg,0.0,0.0,0.0,0.0,5585694,5585694,6384996,6384996,,,38516.0,38549.0,35889.0,0.0,0.0,0.0,0.9,Ok,solar_installation_no,,,Ok,declaration_yes,uuid:561d7e33-f00c-4b49-8329-d4f8421afec3,-1.3281795 36.865594 1628.5999755859375 2.0,2025-08-07T10:32:14.290Z,277,KPL17260-ELLIS
133,2025-08-07T13:17:19.513+03:00,2025-08-07T13:28:54.936+03:00,collect:fF7ubNGUySONeT0M,"[36.8105249, -1.2298625, 1696.0999755859375]",040016110315,Nairobi water and sewerage ltd,531886.0,5318860,NAIROBI,NAIROBI NORTH,GOVT_PARASTATAL,POLE_MOUNTED_ACCESSIBLE,2014,2014,21040052,21807363,21025847/21025860,21025847/21025860,2014,2014,21040046,21807365,,,Na,3P4W,66000/110,50/5,1754562108696.jpg,50/5,vt_ratio_66000/110,y_n_no,ct_vt_match_yes,All okay,zera_test_done_yes,0.05,Passed test,0.36,Passed test,meter_pass_test_yes,12.8,12.8,13.3,13.4,12.9,13.0,Balanced,m_n_clamp_currents_yes,13:23:00.000+03:00,13:23:00.000+03:00,2025-08-07,2025-08-07,98561924,98250388,1754562289034.jpg,14417,14417,1754562322480.jpg,2250.0,2256.0,2184.0,2184.0,50048053,49902004,48513927,48348384,1.0,1.0,37956.0,37956.0,37958.0,12.8,13.0,13.3,0.96,Passed test,solar_installation_no,,,Installation inspected and no anomalies detected,declaration_yes,uuid:bf28bbcc-a5da-4e6f-95b8-37be8e2bc6b0,-1.2298625 36.8105249 1696.0999755859375 21.80500030517578,2025-08-07T10:28:55.330Z,271,KPL15735-OKWACH
134,2025-08-07T13:06:45.142+03:00,2025-08-07T13:27:24.561+03:00,collect:RL8tYUKjMINfjjtf,"[36.8184919, -1.2839739, 1659]",040013030976,KTDA AUTHORITY ,112979.0,112979,NAIROBI,NAIROBI NORTH,MULTI_USE_OFFICE_COMPLEX,AMR_METERING,Kplc20062036,Kplc20062036,Kpl21915326,Kpl21915326,None ,None ,None ,None ,None ,None ,In the busbar ,In the busbar,None ,3P4W,1/1/,100/5,1754561596529.jpg,100/5,vt_ratio_1/1,y_n_no,ct_vt_match_yes,None ,zera_test_done_no,,,,,,6.4,6.4,1.2,1.2,9.2,9.2,Okay ,m_n_clamp_currents_yes,13:15:00.000+03:00,13:15:00.000+03:00,2025-08-07,2025-08-07,548566,548145,1754562227932.jpg,0,0,1754562254329.jpg,9.0,9.0,9.0,9.0,469169,468846,79397,79299,9.0,9.0,244.0,239.0,242.0,6.0,1.2,11.5,98.0,Okay ,solar_installation_no,,,None ,declaration_yes,uuid:a1c6a5c1-5864-434f-914f-b79524289bca,-1.2839739 36.8184919 1659.0 87.5999984741211,2025-08-07T10:27:25.006Z,304,KPL18500-ELIJAH NJUE
135,2025-08-07T12:56:11.483+03:00,2025-08-07T13:24:38.800+03:00,collect:pv6IkcMuEpVFdPMO,"[40.1268067, -3.2306967, -19.899999618530273]",040016112439,Happy site management ltd,104407366.0,104407366,COAST,KILIFI,HOSPITAL,POLE_MOUNTED_ELEVATED,N/A,N/A,22115550,22115550,20634278,20634278,2015,2015,22217882,22217831,,,None,3P4W,1/1/,200/5,1754561167454.jpg,200/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,No mismatch,zera_test_done_no,,,,,,3.7,3.7,0.9,0.9,13.0,13.0,Not balanced,m_n_clamp_currents_yes,13:11:00.000+03:00,13:20:00.000+03:00,2025-08-07,2025-08-07,404205,403137,1754561625870.jpg,0,0,1754561645972.jpg,16.16,13.2,15.8,13.16,203104,202549,201101,200587,14.8,14.6,253.0,252.0,247.0,4.16,0.8,13.36,0.96,Okay,solar_installation_no,,,Meter and installation found okay. Loads,declaration_yes,uuid:30c54f83-f7c3-4c4b-a31f-fc7c6f7c2a0f,-3.2306967 40.1268067 -19.899999618530273 4.0,2025-08-07T10:24:39.585Z,245,KPL15750-OYARO
136,2025-08-07T13:09:42.242+03:00,2025-08-07T13:20:43.124+03:00,collect:q46sji4dVyuz92mM,"[36.8655803, -1.3281396, 1628.5999755859375]",040016110711,EAST AFRICA DATA CENTRE ,145291670.0,145291670,NAIROBI,NAIROBI SOUTH,MULTI_USE_OFFICE_COMPLEX,GROUND_MOUNTED_ACCESSIBLE,2014,2014,21543321,21543321,20542122,21537584,2014,2014,21540365,21537583,,,,3P4W,66000/110,100/1,1754561803768.jpg,100/1,vt_ratio_66000/110,y_n_no,ct_vt_match_yes,None,zera_test_done_yes,0.085,Ok,0.084,Ok,meter_pass_test_yes,12.0,12.0,13.0,13.0,13.0,13.0,Ok,m_n_clamp_currents_yes,13:17:00.000+03:00,13:17:00.000+03:00,2025-08-07,2025-08-07,90264336,89980578,1754561903098.jpg,26196,26196,1754561924923.jpg,2040.0,2040.0,1980.0,2040.0,43726338,43593414,46538034,46387164,,,38838.0,38856.0,38815.0,12.0,13.0,12.0,1.0,Ok,solar_installation_no,,,Ok,declaration_yes,uuid:bc3d2286-eb30-4c84-82fb-a2178df2ec7e,-1.3281396 36.8655803 1628.5999755859375 4.804999828338623,2025-08-07T10:20:44.747Z,277,KPL17260-ELLIS
137,2025-08-07T13:04:03.415+03:00,2025-08-07T13:20:06.520+03:00,collect:4Nk1RseRuV2BJHir,"[36.7812827, -1.2644086, 1715.699951171875]",040016110774,Phase 2 Andrews Apartment ,2602718.0,26027185,NAIROBI,NAIROBI WEST,HOSPITALITY,GROUND_MOUNTED_ACCESSIBLE,2015,2015,Kp21048218,Same as b4 ,Kp2076423/232,Same as b4 ,2015,2015,Kp2173050,Kpl21777168,,,,3P4W,1/1/,300/5,1754561458003.jpg,300/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,Ok ,zera_test_done_no,,,,,,25.0,25.0,50.0,50.0,29.0,29.0,Slight load imbalance ,m_n_clamp_currents_yes,13:14:00.000+03:00,13:14:00.000+03:00,2025-08-07,2025-08-07,1614833,16112627,1754561737089.jpg,0,0,1754561762582.jpg,31.0,32.0,29.0,32.0,877958,876686,736875,735940,,,240.0,242.0,240.0,18.0,23.0,29.0,0.98,OK,solar_installation_no,,,Metering ok ,declaration_yes,uuid:4ead5d3f-2df5-4dec-9bcf-5e84be635981,-1.2644086 36.7812827 1715.699951171875 18.604000091552734,2025-08-07T10:20:09.845Z,270,KPL16289-MWITI
138,2025-08-07T09:47:43.729+03:00,2025-08-07T13:18:40.301+03:00,collect:Txc2FuXhwphk2M0a,"[36.8153836, -1.2735923, 1664.699951171875]",040016113679,Museum of kenya,5304290.0,5304290,NAIROBI,NAIROBI NORTH,HOSPITALITY,GROUND_MOUNTED_ACCESSIBLE,2015,2015,20758438,As above ,21028968,As above ,2015,2015,21915137,21916950,,,None ,3P4W,1/1/,500/5,1754561355126.jpg,500/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,Ok,zera_test_done_no,,,,,,145.0,145.0,138.0,138.0,130.0,130.0,Ok,m_n_clamp_currents_yes,13:12:00.000+03:00,13:12:00.000+03:00,2025-08-07,2025-08-07,4584936,4576608,1754561665119.jpg,41,41,1754561701280.jpg,113.0,120.0,113.0,119.0,3040452,3034744,1544486,1541863,113.0,113.0,246.0,247.0,246.0,145.0,138.0,130.0,0.99,Ok,solar_installation_no,,,Okay ,declaration_yes,uuid:7756a14a-8cdc-4614-9e98-20820b1fabd9,-1.2735923 36.8153836 1664.699951171875 8.399999618530273,2025-08-07T10:18:42.121Z,241,KPL15731-mulandi
139,2025-08-07T12:59:20.833+03:00,2025-08-07T13:11:01.540+03:00,collect:g4DxhKlaEMmm7HuE,"[36.8133534, -1.2935904, 1683.6999999999998]",040016118262,THE REGISTRAR HIGH COURT OF KENYA,32774.0,327748,NAIROBI,NAIROBI WEST,GOVT_PARASTATAL,GROUND_MOUNTED_ACCESSIBLE,Metallic ,Maintain ,Kpl21740965,Maintain ,Kpl21740918,Maintain ,000144/136,Maintain ,Kpl21740999,Kpl21803038,,,,3P4W,1/1/,300/5,1754561011611.jpg,300/5,vt_ratio_1/1,y_n_no,ct_vt_match_yes,No mismatch ,zera_test_done_no,,,,,,29.0,29.0,30.0,30.0,64.0,64.0,Load balancing oky,m_n_clamp_currents_yes,13:06:00.000+03:00,12:44:00.000+03:00,2025-08-07,2025-08-07,753856,751549,1754561237330.jpg,0,0,1754561255680.jpg,44.0,55.0,41.5,53.0,486696,485122,267160,266426,,,245.0,245.0,244.0,30.0,30.0,77.0,0.908,No load balancing ,solar_installation_no,,,Installation is oky but needs load balancing ,declaration_yes,uuid:25dedd7e-1d7f-4e70-b906-57d3885f3c19,-1.2935904 36.8133534 1683.6999999999998 9.100000381469727,2025-08-07T10:11:02.857Z,237,KPL19742-Muguthi
140,2025-08-07T12:22:09.524+03:00,2025-08-07T13:02:20.959+03:00,collect:RwyiURSXoLGr5JA8,"[36.8936831, -1.3374375, 1620.4000244140625]",040008082174,Achelis,2028303.0,146783994,NAIROBI,NAIROBI SOUTH,SERVICE,AMR_METERING,20794610,20794610,21535883,21539993,21535805,21535867,None,None,N/A,N/A,21535879/20,21539959/21540943,None,3P4W,1/1/,1500/5,1754560275862.jpg,1500/5,vt_ratio_1/1,y_n_no,ct_vt_match_yes,No,zera_test_done_no,,,,,,100.0,102.0,102.0,101.0,103.0,103.0,Balanced,m_n_clamp_currents_yes,12:55:00.000+03:00,12:55:00.000+03:00,2025-08-07,2025-08-07,3060441,3059888,1754560576120.jpg,1,1,1754560674077.jpg,131.4,190.0,105.8,147.5,1744229,1743776,1316213,1316112,0.0,0.0,246.0,246.0,246.0,43.0,50.0,39.0,0.9,Okay,solar_installation_no,,,Okay,declaration_yes,uuid:479a8ef8-6b58-410a-b31b-499a9113155e,-1.3374375 36.8936831 1620.4000244140625 23.961999893188477,2025-08-07T10:02:37.202Z,201,KPL12141-JANET
141,2025-08-07T12:35:38.455+03:00,2025-08-07T12:58:15.848+03:00,collect:g4DxhKlaEMmm7HuE,"[36.8137557, -1.2931488, 0]",040016115017,MADISON INSURANCE CO LTD,530223.0,5302237,NAIROBI,NAIROBI WEST,MULTI_USE_OFFICE_COMPLEX,GROUND_MOUNTED_ACCESSIBLE,Metallic ,Maintain ,Kpl21740948,Maintain ,Kpl21740971,Maintain ,Metallic ,Maintain ,Kpl21740951,Kpl21803034,,,,3P4W,1/1/,200/5,1754559675124.jpg,200/5,vt_ratio_1/1,y_n_no,ct_vt_match_yes,No mismatch ,zera_test_done_no,,,,,,103.0,103.0,28.0,28.0,62.0,62.0,Load balancing oky,m_n_clamp_currents_yes,12:43:00.000+03:00,12:36:00.000+03:00,2025-08-07,2025-08-07,2452390,2447899,1754559851946.jpg,0,0,1754559883152.jpg,68.0,72.0,68.0,72.0,1597368,1594417,855023,853481,,,244.0,245.0,243.0,85.0,29.0,68.0,0.987,Oky,solar_installation_no,,,"Installation is oky
It's supplied by a 630kva GMT
the GMT has 1 incoming ht underground cable and 1 lv circuit",declaration_yes,uuid:37ba9a44-ab0d-4c7e-91f0-f205ad9bd786,-1.2931488 36.8137557 0.0 100.0,2025-08-07T09:58:17.278Z,237,KPL19742-Muguthi
142,2025-08-07T12:34:26.025+03:00,2025-08-07T12:52:12.962+03:00,collect:pv6IkcMuEpVFdPMO,"[40.1265067, -3.23026, -19.899999618530273]",040016115382,Ippolito Giusseppantonio,13423314.0,13423314,COAST,KILIFI,HOSPITALITY,POLE_MOUNTED_ELEVATED,N/A,N/A,22214943,22214943,N/A,N/A,N/A,N/A,22217881,22217828,,,None,3P4W,1/1/,1/1,1754559924977.jpg,1/1,vt_ratio_1/1,y_n_no,ct_vt_match_yes,No mismatch,zera_test_done_no,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,No load,m_n_clamp_currents_yes,21:01:00.000+03:00,12:46:00.000+03:00,2025-08-07,2023-02-17,0,0,1754560173384.jpg,0,0,1754560195193.jpg,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,250.0,251.0,246.0,0.0,0.0,0.0,1.0,Zero readings,solar_installation_no,,,Meter and installation found okay. Idle meter,declaration_yes,uuid:d5be9888-9011-4a58-bfdd-c801394fac0b,-3.23026 40.1265067 -19.899999618530273 8.5,2025-08-07T09:52:14.242Z,245,KPL15750-OYARO
143,2025-08-07T12:24:41.343+03:00,2025-08-07T12:50:10.259+03:00,collect:4Nk1RseRuV2BJHir,"[36.784329, -1.2622634, 1725.2392113826838]",040016118789,Thank brothers ltd,11991930.0,130328099,NAIROBI,NAIROBI WEST,MULTI_USE_OFFICE_COMPLEX,GROUND_MOUNTED_ACCESSIBLE,2019,Same as b4 ,Kp21027215,Same as b4 ,None ,None ,001425/50,Same as b4 ,Kpl21731741,Kpl21806437,,,None ,3P4W,1/1/,300/5,1754559617200.jpg,300/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,Ok,zera_test_done_no,,,,,,41.9,42.0,47.0,47.0,21.0,21.0,Ok,m_n_clamp_currents_yes,12:42:00.000+03:00,12:42:00.000+03:00,2025-08-07,2025-08-07,369003,366877,1754559838572.jpg,0,0,1754559869720.jpg,29.0,32.0,29.0,32.0,241572,240174,127413,126702,,,246.0,246.0,247.0,45.0,43.0,22.0,1.0,Ok,solar_installation_no,,,Metering ok ,declaration_yes,uuid:49ba8baa-97b5-4e1d-a65a-872bb6eb8fa8,-1.2622634 36.784329 1725.2392113826838 13.809000015258789,2025-08-07T09:50:11.399Z,270,KPL16289-MWITI
144,2025-08-07T12:29:49.116+03:00,2025-08-07T12:45:07.113+03:00,collect:cwH91UmnSiSO86W0,"[36.7673053, -1.3908858, 0]",040016118252,Quick mart Ltd,,115440851,NAIROBI,KAJIADO,SUPERMARKET,GROUND_MOUNTED_ACCESSIBLE,N/a,N/a,Kpl21743281,Same as,Kpl21743261,Same as ,000123/000102,Same as,Kpl21833948,Kpl21708217,,,N/a,3P4W,1/1/,300/5,1754559392787.jpg,300/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,No,zera_test_done_no,,,,,,79.68,79.58,83.28,83.26,104.34,104.37,Ok,m_n_clamp_currents_yes,12:39:00.000+03:00,12:39:00.000+03:00,2025-08-07,2025-08-07,2655056,2647540,1754559869022.jpg,0,0,1754559791356.jpg,87.0,85.0,86.0,84.0,1639251,1634721,1015802,1012819,0.0,0.0,240.0,241.0,238.0,87.6,87.7,111.7,0.99,Installation okey ,solar_installation_no,,,Installation okey ,declaration_yes,uuid:78f4a69e-6877-4016-90ae-559bca951cfe,-1.3908858 36.7673053 0.0 100.0,2025-08-07T09:46:14.283Z,234,KPL51649-JORAM
